id,first_name,last_name,dynasty,ship_id,status,home_planet,is_visible
,Petra,Stone,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Jessica,Williamson,Ambition,immortal,Present and accounted for,Ellarion,FALSE
,Yumiko,Jeffers,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Brandi,Winslow,None,halo,Present and accounted for,Ellarion,FALSE
,Elizabeth,Matsushita,Hope,aurora,Present and accounted for,Ellarion,FALSE
,Arkadiy,Pavlovsky,Loyalty,aurora,Present and accounted for,Ellarion,FALSE
,Beckah,Ramsey,Ambition,vulture,Present and accounted for,Ellarion,FALSE
,Cullen,Freeman,Hope,aurora,Present and accounted for,Ellarion,FALSE
,Sissy,Stroud,Loyalty,spectrum,Present and accounted for,Ellarion,FALSE
,Dayna,Way,Confidence,polaris,Present and accounted for,Osiris,FALSE
,Avril,Lacy,Purity,starfall,Present and accounted for,Osiris,FALSE
,Lorelle,Way,Intelligence,cyclone,Present and accounted for,Caelena,FALSE
,Jaylin,Harrelson,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Freida,Kawaguchi,Loyalty,cyclone,Present and accounted for,Caelena,FALSE
,Nevaeh,Dale,Intelligence,spectrum,Present and accounted for,Ellarion,FALSE
,Meriel,Fowler,Loyalty,halo,Present and accounted for,Ellarion,FALSE
,Jerrold,Parent,Mercy,cyclone,Present and accounted for,Caelena,FALSE
,Jude,Daniel,Mercy,spectrum,Present and accounted for,Ellarion,FALSE
,Anastasia,White,Unity,harbinger,Present and accounted for,Ellarion,FALSE
,Zhenya,Stringer,Tranquility,aurora,Present and accounted for,Caelena,FALSE
,Osamu,Benson,Mercy,spectrum,Present and accounted for,Ellarion,FALSE
,Leonti,Kidd,Mercy,centurion,Present and accounted for,Ellarion,FALSE
,Christabel,Peak,Excellence,starfall,Present and accounted for,Ellarion,FALSE
,Neville,Wortham,Mercy,polaris,Present and accounted for,Osiris,FALSE
,Mirabelle,Outlaw,Logic,immortal,Present and accounted for,Ellarion,FALSE
,Tera,Wootton,Tranquility,polaris,Present and accounted for,Ellarion,FALSE
,Xander,Viktorov,Ambition,starfall,Present and accounted for,Ellarion,FALSE
,Kole,Ibbot,Fairness,spectrum,Present and accounted for,Ellarion,FALSE
,Berry,Rodgers,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Rurik,Clemens,Confidence,warrior,Present and accounted for,Ellarion,FALSE
,Duke,Webb,Generosity,immortal,Present and accounted for,Caelena,FALSE
,Ilbert,Tchaikovsky,Loyalty,spectrum,Present and accounted for,Ellarion,FALSE
,Tottie,Moore,Excellence,polaris,Present and accounted for,Ellarion,FALSE
,Rosie,Wragge,Generosity,discovery,Present and accounted for,Ellarion,FALSE
,Nikkole,Roach,Strength,spectrum,Present and accounted for,Ellarion,FALSE
,Nikolas,Patrickson,Strength,cyclone,Present and accounted for,Caelena,FALSE
,Sequoia,Waters,Unity,aries,Present and accounted for,Ellarion,FALSE
,Tanner,Cookson,Tenacity,inferno,Present and accounted for,Caelena,FALSE
,Zaiden,Longstaff,Defiance,immortal,Present and accounted for,Ellarion,FALSE
,Evalyn,Itou,None,spectrum,Present and accounted for,Ellarion,FALSE
,Hillary,Thatcher,Excellence,spectrum,Present and accounted for,Caelena,FALSE
,Eugenia,Shearer,Defiance,immortal,Present and accounted for,Osiris,FALSE
,Maynerd,Cole,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Jarvis,Fujimoto,Fairness,cyclone,Present and accounted for,Caelena,FALSE
,Red,Southgate,Ambition,cyclone,Present and accounted for,Caelena,FALSE
,Lizzie,Headley,Hope,immortal,Present and accounted for,Osiris,FALSE
,Ross,Ott,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Clarice,Ayers,Logic,aurora,Present and accounted for,Ellarion,FALSE
,Sydney,Royce,Tenacity,immortal,Present and accounted for,Ellarion,FALSE
,Foster,Janson,Hope,centurion,Present and accounted for,Caelena,FALSE
,Joanna,Causey,Confidence,aurora,Present and accounted for,Ellarion,FALSE
,Eartha,Victor,Generosity,cyclone,Present and accounted for,Ellarion,FALSE
,Lorri,Traylor,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Lena,Apted,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Jojo,Lowe,Hope,immortal,Present and accounted for,Caelena,FALSE
,Ali,Green,Excellence,spectrum,Present and accounted for,Ellarion,FALSE
,Allan,Fisher,Strength,cyclone,Present and accounted for,Ellarion,FALSE
,Farley,Albertson,Confidence,centurion,Present and accounted for,Caelena,FALSE
,Kimberlyn,Auteberry,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Felicia,Miller,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Stephany,Lockwood,Fairness,starfall,Present and accounted for,Ellarion,FALSE
,Sylvanus,Robbins,None,spectrum,Present and accounted for,Ellarion,FALSE
,Andrew,Atterberry,Generosity,spectrum,Present and accounted for,Ellarion,FALSE
,Venera,Davidson,Logic,vulture,Present and accounted for,Osiris,FALSE
,Sierra,Shelton,None,centurion,Present and accounted for,Ellarion,FALSE
,Curtis,Radcliff,Unity,polaris,Present and accounted for,Ellarion,FALSE
,Bunny,Whitaker,Loyalty,starfall,Present and accounted for,Caelena,FALSE
,Darian,Fishman,Confidence,whirlwind,Present and accounted for,Caelena,FALSE
,Andrei,Wheeler,None,spectrum,Present and accounted for,Ellarion,FALSE
,Chaz,Groves,Unity,polaris,Present and accounted for,Ellarion,FALSE
,Saxon,Michael,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Teresa,Colton,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Chip,Willard,Defiance,spectrum,Present and accounted for,Ellarion,FALSE
,Jorie,Barrett,Justice,spectrum,Present and accounted for,Osiris,FALSE
,Nancy,Bunker,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Christianne,Summers,Strength,aurora,Present and accounted for,Caelena,FALSE
,Elicia,Henderson,Purity,halo,Present and accounted for,Ellarion,FALSE
,Arisha,Bourne,Loyalty,aurora,Present and accounted for,Ellarion,FALSE
,Fran,Kirk,Tranquility,starfall,Present and accounted for,Caelena,FALSE
,Viviette,Styles,Confidence,immortal,Present and accounted for,Osiris,FALSE
,Magnolia,Allard,Tenacity,cyclone,Present and accounted for,Caelena,FALSE
,Mortimer,Harris,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Aileen,Garner,Intelligence,immortal,Present and accounted for,Osiris,FALSE
,Miranda,Boon,Mercy,centurion,Present and accounted for,Caelena,FALSE
,Darien,Marley,Confidence,starfall,Present and accounted for,Osiris,FALSE
,Iona,Mark,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Avalon,Watt,Purity,ravager,Present and accounted for,Caelena,FALSE
,Honey,Adams,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Kaelee,Simons,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Ekaterina,Nicolson,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Feofan,Peck,Fairness,centurion,Present and accounted for,Osiris,FALSE
,Eustace,Dean,Tenacity,aurora,Present and accounted for,Ellarion,FALSE
,Honoka,Gary,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Nicola,Davidson,Strength,spectrum,Present and accounted for,Caelena,FALSE
,Brittny,Ready,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Evgeni,Reynolds,Logic,halo,Present and accounted for,Ellarion,FALSE
,Trueman,Barnett,Mercy,starfall,Present and accounted for,Ellarion,FALSE
,Eddy,Hollands,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Marley,Thorburn,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Kingsley,Benson,Purity,starfall,Present and accounted for,Osiris,FALSE
,Leilah,Beck,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Braelynn,Welch,Ambition,halo,Present and accounted for,Ellarion,FALSE
,Veniamin,Tracey,Generosity,immortal,Present and accounted for,Caelena,FALSE
,Lena,Jarrett,Purity,starfall,Present and accounted for,Ellarion,FALSE
,King,Pilgrim,Tenacity,warrior,Present and accounted for,Ellarion,FALSE
,Ollie,Derricks,None,spectrum,Present and accounted for,Ellarion,FALSE
,Langdon,Todd,Excellence,immortal,Present and accounted for,Osiris,FALSE
,Briscoe,Granville,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Melantha,Morce,None,warrior,Present and accounted for,Caelena,FALSE
,Riku,Wallis,Mercy,aurora,Present and accounted for,Caelena,FALSE
,Henry,Atkins,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Johanna,Smith,Mercy,halo,Present and accounted for,Caelena,FALSE
,Lizbeth,Lawson,Intelligence,spectrum,Present and accounted for,Ellarion,FALSE
,Alexus,Roberts,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Kenshin,Albert,Strength,halo,Present and accounted for,Ellarion,FALSE
,Chance,Parent,Mercy,spectrum,Present and accounted for,Ellarion,FALSE
,Mahala,Coburn,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Leontyne,Boon,None,polaris,Present and accounted for,Ellarion,FALSE
,Lainey,Brandon,Mercy,polaris,Present and accounted for,Ellarion,FALSE
,Shevaun,Colbert,Confidence,burro,Present and accounted for,Caelena,FALSE
,Knox,Alden,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Shawnda,Cocks,Strength,halo,Present and accounted for,Ellarion,FALSE
,Madyson,Alden,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Arin,Shepard,None,spectrum,Present and accounted for,Ellarion,FALSE
,Teri,Kynaston,Kindness,inferno,Present and accounted for,Ellarion,FALSE
,Petrina,Kimura,Compassion,centurion,Present and accounted for,Ellarion,FALSE
,Gresham,Backus,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Beckah,Dennis,Excellence,spectrum,Present and accounted for,Ellarion,FALSE
,Allana,Mark,Generosity,cyclone,Present and accounted for,Ellarion,FALSE
,Chantal,Morce,Defiance,spectrum,Present and accounted for,Caelena,FALSE
,Yaroslav,Bush,Confidence,centurion,Present and accounted for,Caelena,FALSE
,Bryon,Swindlehurst,Mercy,spectrum,Present and accounted for,Ellarion,FALSE
,Elyse,Tatham,Loyalty,polaris,Present and accounted for,Ellarion,FALSE
,Rick,Rayne,Generosity,envoy,Present and accounted for,Ellarion,FALSE
,Tolly,Ueda,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Gunner,Simons,None,immortal,Present and accounted for,Caelena,FALSE
,Melody,Adair,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Ansley,Niles,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Wally,Colbert,Tranquility,polaris,Present and accounted for,Ellarion,FALSE
,Hachirou,Hibbert,Purity,aurora,Present and accounted for,Ellarion,FALSE
,Honey,Ogden,Mercy,burro,Present and accounted for,Osiris,FALSE
,Griselda,Disney,Fairness,halo,Present and accounted for,Osiris,FALSE
,Makar,Winship,Ambition,starfall,Present and accounted for,Ellarion,FALSE
,Itsuki,Honeysett,Hope,halo,Present and accounted for,Caelena,FALSE
,Sukie,Cocks,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Norbert,Sumner,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Shana,Ogden,None,immortal,Present and accounted for,Caelena,FALSE
,Stephani,Michaelson,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Keira,Viktorov,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Veronika,Corey,None,starfall,Present and accounted for,Osiris,FALSE
,Kayly,Rigby,Intelligence,polaris,Present and accounted for,Ellarion,FALSE
,Vadim,Goffe,Hope,inferno,Present and accounted for,Ellarion,FALSE
,Deonne,Courtenay,Purity,bluecoat,Present and accounted for,Ellarion,FALSE
,Dale,Traves,Ambition,inferno,Present and accounted for,Ellarion,FALSE
,Yesfir,Brand,Hope,immortal,Present and accounted for,Osiris,FALSE
,Regena,Garnet,Strength,aurora,Present and accounted for,Ellarion,FALSE
,Evgeny,Fairbairn,Excellence,polaris,Present and accounted for,Ellarion,FALSE
,Pris,Traylor,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Mabella,Wynne,Excellence,halo,Present and accounted for,Osiris,FALSE
,Noelle,Beck,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Lloyd,Grenville,Purity,ravager,Present and accounted for,Ellarion,FALSE
,Tessie,Rigby,Kindness,spectrum,Present and accounted for,Ellarion,FALSE
,Maggie,Sumner,Industry,immortal,Present and accounted for,Ellarion,FALSE
,Hitomi,Tirrell,Generosity,warrior,Present and accounted for,Ellarion,FALSE
,Sapphire,Kimball,Purity,envoy,Present and accounted for,Ellarion,FALSE
,Hepsie,Vipond,Hope,whirlwind,Present and accounted for,Caelena,FALSE
,Regana,Reynell,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Oakley,Apted,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Carleton,Baines,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Varlaam,Newman,Tranquility,starfall,Present and accounted for,Osiris,FALSE
,Jorja,Danell,Generosity,polaris,Present and accounted for,Ellarion,FALSE
,Zinnia,Appleby,Purity,immortal,Present and accounted for,Ellarion,FALSE
,Caroline,Joiner,Excellence,polaris,Present and accounted for,Caelena,FALSE
,Avdotya,Kingsley,Loyalty,centurion,Present and accounted for,Ellarion,FALSE
,Isidora,Bardsley,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Thorley,Akerman,Intelligence,halo,Present and accounted for,Ellarion,FALSE
,Winona,Mizushima,Strength,starfall,Present and accounted for,Osiris,FALSE
,Tucker,Miller,Confidence,immortal,Present and accounted for,Osiris,FALSE
,Garey,Cox,Confidence,whirlwind,Present and accounted for,Caelena,FALSE
,Janey,Burrell,Ambition,aurora,Present and accounted for,Ellarion,FALSE
,Randi,Atwater,Ambition,halo,Present and accounted for,Ellarion,FALSE
,Bryson,Thwaite,Purity,aurora,Present and accounted for,Ellarion,FALSE
,Deanna,Pitts,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Tatianna,Holland,Ambition,cyclone,Present and accounted for,Caelena,FALSE
,Anton,Bristow,Hope,vulture,Present and accounted for,Osiris,FALSE
,Kayden,Chadwick,Justice,polaris,Present and accounted for,Ellarion,FALSE
,Loreen,Adkins,Confidence,starfall,Present and accounted for,Osiris,FALSE
,Abraham,Pearce,Purity,starfall,Present and accounted for,Osiris,FALSE
,Kory,Broadbent,Generosity,spectrum,Present and accounted for,Ellarion,FALSE
,Iosif,Ledford,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Vadimir,Christianson,Intelligence,cyclone,Present and accounted for,Osiris,FALSE
,Lianne,Shimizu,Dedication,aurora,Present and accounted for,Ellarion,FALSE
,Diana,Hodges,Generosity,cyclone,Present and accounted for,Caelena,FALSE
,Hailey,Stoddard,Confidence,harbinger,Present and accounted for,Ellarion,FALSE
,Lilianna,Barnet,Loyalty,polaris,Present and accounted for,Ellarion,FALSE
,Lera,Wardrobe,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Terence,Barnet,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Rosemarie,Joiner,Purity,polaris,Present and accounted for,Caelena,FALSE
,Randolf,Lewis,Dedication,cyclone,Present and accounted for,Caelena,FALSE
,Kristy,Savidge,Confidence,starfall,Present and accounted for,Osiris,FALSE
,Laureen,Ryder,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Jeremy,Hayden,Unity,harbinger,Present and accounted for,Ellarion,FALSE
,Will,Shwetz,Loyalty,aurora,Present and accounted for,Ellarion,FALSE
,Branda,Causey,Tranquility,polaris,Present and accounted for,Ellarion,FALSE
,Fulke,Alekseev,Purity,starfall,Present and accounted for,Caelena,FALSE
,Tarah,Tyson,Tenacity,taurus,Present and accounted for,Ellarion,FALSE
,Zayden,Barrett,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Thankful,Pender,Confidence,centurion,Present and accounted for,Caelena,FALSE
,Antony,English,Loyalty,cyclone,Present and accounted for,Caelena,FALSE
,Deloris,Royston,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Beverly,Saito,None,halo,Present and accounted for,Ellarion,FALSE
,Eloise,Cox,Purity,polaris,Present and accounted for,Caelena,FALSE
,Ryker,Eustis,Strength,spectrum,Present and accounted for,Osiris,FALSE
,Grace,Ibbot,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Francene,Smedley,Industry,polaris,Present and accounted for,Ellarion,FALSE
,Jerome,Smythe,Tenacity,cyclone,Present and accounted for,Osiris,FALSE
,Cissy,Bloxam,Confidence,spectrum,Present and accounted for,Osiris,FALSE
,Max,Rye,Purity,spectrum,Present and accounted for,Caelena,FALSE
,Matvey,Darrell,Ambition,vulture,Present and accounted for,Osiris,FALSE
,Amethyst,Langdon,Unity,spectrum,Present and accounted for,Ellarion,FALSE
,Denny,Willey,None,valor,Present and accounted for,Ellarion,FALSE
,Katsurou,Mathews,None,polaris,Present and accounted for,Ellarion,FALSE
,Kelsi,Bentley,Defiance,spectrum,Present and accounted for,Ellarion,FALSE
,Leonty,Madison,Excellence,warrior,Present and accounted for,Ellarion,FALSE
,Lara,Taylor,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Deeann,Stacy,Logic,spectrum,Present and accounted for,Ellarion,FALSE
,Iriney,Robinson,Ambition,immortal,Present and accounted for,Osiris,FALSE
,Manya,Vasilev,Ambition,discovery,Present and accounted for,Ellarion,FALSE
,Ayden,George,Ambition,bluecoat,Present and accounted for,Ellarion,FALSE
,Melody,Newport,Purity,spectrum,Present and accounted for,Osiris,FALSE
,Raquel,Dyson,Tenacity,cyclone,Present and accounted for,Caelena,FALSE
,Alberta,Gray,Hope,polaris,Present and accounted for,Caelena,FALSE
,Chauncey,Snider,Purity,aurora,Present and accounted for,Ellarion,FALSE
,Hadyn,Dennell,Intelligence,centurion,Present and accounted for,Caelena,FALSE
,Wisdom,Stacy,Ambition,aurora,Present and accounted for,Ellarion,FALSE
,Zoey,Jephson,Excellence,spectrum,Present and accounted for,Ellarion,FALSE
,Carran,Winship,Industry,aurora,Present and accounted for,Ellarion,FALSE
,Mamie,Christophers,None,cyclone,Present and accounted for,Caelena,FALSE
,Dion,Mitchell,Ambition,starfall,Present and accounted for,Osiris,FALSE
,Esme,Richardson,Ambition,cyclone,Present and accounted for,Caelena,FALSE
,Zackery,Andrews,Confidence,vulture,Present and accounted for,Caelena,FALSE
,Eli,Mark,Strength,spectrum,Present and accounted for,Ellarion,FALSE
,Sloane,Nishimura,Strength,aurora,Present and accounted for,Ellarion,FALSE
,Kyo,Wright,Purity,spectrum,Present and accounted for,Osiris,FALSE
,Brendan,Hailey,Strength,taurus,Present and accounted for,Caelena,FALSE
,Kerrie,Dexter,Loyalty,harbinger,Present and accounted for,Ellarion,FALSE
,Salome,Blue,Ambition,halo,Present and accounted for,Ellarion,FALSE
,Van,Pavlovsky,None,centurion,Present and accounted for,Caelena,FALSE
,Esmund,Itou,Hope,immortal,Present and accounted for,Caelena,FALSE
